customer_id,source_id,first_name,middle_name,last_name,dob,gender,nationality,marital_status,occupation,avg_family_size,income_level,date_onboarded,created_date,updated_date,effective_start_date,effective_end_date,Identifier_type,identifier
120,ERP,SUZANNA,,Stourton,12/30/1973 0:00,Female,American,Married,VP Sales,5,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,820-92-6931
121,ERP,AERIEL,,Eschalotte,1/1/1961 0:00,Female,American,Married,Structural Analysis Engineer,6,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,946-47-5645
122,ERP,ANNIE,,Mitskevich,12/28/1986 0:00,Female,American,Married,Design Engineer,2,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,475-81-5504
123,ERP,ANNABELA,,Quickfall,12/26/1954 0:00,Female,American,Married,Legal Assistant,3,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,999-23-1179
124,ERP,LOTTI,,Blanket,12/27/1992 0:00,Female,American,Single,Recruiting Manager,4,High,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,225-14-1184
125,ERP,OBEDIAH,,Farnill,12/30/1979 0:00,Male,American,Married,Quality Engineer,5,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,871-17-5512
126,ERP,LEBBIE,,Piwall,12/29/1968 0:00,Female,American,Married,Dental Hygienist,6,Low,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,934-83-3505
127,ERP,PADGETT,,Layzell,12/28/1969 0:00,Male,American,Married,Senior Developer,2,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,416-12-9146
128,ERP,LORALIE,,Middle,12/28/1986 0:00,Female,American,Married,Recruiting Manager,3,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,210-16-4138
129,ERP,KERBY,,Gartland,12/31/1961 0:00,Male,American,Married,Recruiting Manager,4,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,143-31-3393
130,ERP,BETTINE,,Heisham,12/28/1969 0:00,Female,American,Married,Administrative Officer,5,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,444-84-6340
131,ERP,NORAH,,Scholey,12/27/1959 0:00,Female,American,Married,Marketing Assistant,6,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,863-15-5989
132,ERP,BRIETTA,,Roulston,12/27/1987 0:00,Female,American,Married,Actuary,2,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,679-43-6152
133,ERP,RONNIE,,Harlock,12/26/1976 0:00,Male,American,Married,Graphic Designer,3,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,699-69-5386
134,ERP,CORETTA,,Loughran,12/28/1975 0:00,Female,American,Married,Senior Quality Engineer,5,Medium,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,957-88-1524
135,ERP,FILIPPA,,Boden,12/28/1969 0:00,Female,American,Married,Human Resources Manager,6,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,895-63-0285
136,ERP,NIKOLAS,,Muslim,1/1/1961 0:00,Male,American,Married,Product Engineer,2,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,383-66-9916
137,ERP,MORT,,Lendrem,12/30/1984 0:00,Male,American,Married,Civil Engineer,3,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,680-24-7667
138,ERP,LODOVICO,,Scrannage,12/26/1965 0:00,Male,American,Married,Junior Executive,5,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,166-97-8879
139,ERP,BEVERLEY,,Hentzeler,12/30/1984 0:00,Female,American,Married,Safety Technician IV,6,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,263-21-6694
140,ERP,PIP,,Grahlmans,12/26/1982 0:00,Male,American,Married,Assistant Manager,2,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,037-42-0948
141,ERP,RHONDA,,LeEstut,12/31/1967 0:00,Female,American,Married,Chemical Engineer,3,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,675-42-3232
142,ERP,SID,,Lumsdaine,12/30/1973 0:00,Male,American,Married,Financial Advisor,4,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,165-31-0791
143,ERP,TESSY,,Sapsford,12/26/1982 0:00,Female,American,Married,Structural Engineer,5,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,837-43-8088
144,ERP,TARAH,,Hawthorne,1/1/1956 0:00,Female,American,Married,Librarian,2,Low,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,959-77-5427
145,ERP,BRICE,,Lowings,12/31/1967 0:00,Male,American,Married,Financial Analyst,3,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,713-22-0382
146,ERP,BETSEY,,Balaisot,1/1/1989 0:00,Female,American,Married,Business Systems Development Analyst,4,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,576-61-4936
147,ERP,JIMMIE,,Drever,12/31/1961 0:00,Male,American,Married,Structural Engineer,5,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,918-84-6122
148,ERP,RANICE,,Kinze,1/1/1950 0:00,Female,American,Married,Electrical Engineer,6,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,206-18-3761
149,ERP,LORRAYNE,,Chelley,12/30/1951 0:00,Female,American,Married,Administrative Assistant IV,2,Low,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,936-11-4321
150,ERP,CLARY,,Alps,12/26/1982 0:00,Female,American,Married,Business Systems Development Analyst,3,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,650-64-3052
151,ERP,ANTONIUS,,Gay,12/30/1973 0:00,Male,American,Married,Pharmacist,4,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,093-02-4554
152,ERP,LYNDE,,Denidge,12/31/1989 0:00,Female,American,Single,Senior Quality Engineer,5,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,031-17-5772
153,ERP,MALLORY,,Rooper,12/28/1986 0:00,Female,American,Married,Web Developer I,6,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,716-04-0787
154,ERP,DORA,,Grimsey,12/31/1989 0:00,Female,American,Single,Community Outreach Specialist,2,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,909-83-2359
155,ERP,ALLSUN,,Grinikhin,12/30/1984 0:00,Female,American,Married,VP Quality Control,3,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,970-41-0251
156,ERP,EMELDA,,Andryushin,1/1/1950 0:00,Female,American,Married,Accountant IV,4,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,783-32-8832
157,ERP,ETTORE,,Beccero,12/30/1973 0:00,Male,American,Married,Assistant Professor,5,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,018-68-5742
158,ERP,ROSETTA,,Jecks,12/27/1959 0:00,Female,American,Married,Director of Sales,6,Low,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,332-10-7654
159,ERP,ARA,,Girault,1/1/1967 0:00,Male,American,Married,Sales Representative,2,High,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,521-71-1176
160,ERP,NOREEN,,McKelvey,12/27/1964 0:00,Female,American,Married,Developer I,3,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,694-12-6693
161,ERP,VIKKY,,Baynham,12/28/1980 0:00,Female,American,Married,Sales Associate,5,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,552-26-0417
162,ERP,ABDEL,,Woodstock,12/27/1987 0:00,Male,American,Married,Business Systems Development Analyst,6,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,583-93-0114
163,ERP,MERV,,Hinz,12/28/1958 0:00,Male,American,Married,Technical Writer,2,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,339-43-8743
164,ERP,YORKER,,Ewence,12/31/1989 0:00,Male,American,Single,Mechanical Systems Engineer,3,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,820-22-8554
165,ERP,CATHRIN,,Trillo,12/28/1975 0:00,Female,American,Married,Nuclear Power Engineer,4,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,861-76-7923
166,ERP,WEST,,Rojas,12/29/1957 0:00,Male,American,Married,Registered Nurse,5,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,623-41-4443
167,ERP,ZELDA,,Schultheiss,12/29/1991 0:00,Female,American,Single,Operator,6,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,927-76-0246
168,ERP,JIM,,Wayland,12/30/1979 0:00,Male,American,Married,Accounting Assistant II,2,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,418-63-5143
169,ERP,WYNNY,,Plumridge,12/28/1975 0:00,Female,American,Married,Human Resources Assistant IV,3,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,257-34-6685
170,ERP,FREDEK,,Nesbitt,12/30/1979 0:00,Male,American,Married,Dental Hygienist,4,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,289-71-1115
171,ERP,MEADE,,Etchell,12/28/1958 0:00,Male,American,Married,Administrative Officer,5,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,736-16-3692
172,ERP,DEN,,Crocombe,12/26/1976 0:00,Male,American,Married,Nurse Practicioner,6,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,339-98-5432
173,ERP,BRYANT,,Brand,12/26/1954 0:00,Male,American,Married,Accountant I,2,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,503-58-1802
174,ERP,JEREMIAH,,Duffy,12/28/1958 0:00,Male,American,Married,Database Administrator IV,3,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,983-87-9137
175,ERP,MEAD,,Side,12/29/1968 0:00,Male,American,Married,Structural Analysis Engineer,4,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,084-04-4503
176,ERP,FLO,,Eckford,12/31/1961 0:00,Female,American,Married,Paralegal,5,Low,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,251-30-0954
177,ERP,ADDA,,Cresser,12/31/1967 0:00,Female,American,Married,Social Worker,6,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,318-43-3930
178,ERP,DEDE,,Yonnie,12/26/1976 0:00,Female,American,Married,Marketing Assistant,2,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,080-88-0040
179,ERP,REMY,,Nann,12/29/1957 0:00,Female,American,Married,Assistant Media Planner,3,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,424-47-2630
180,ERP,LILLLIE,,Dibdale,12/28/1980 0:00,Female,American,Married,Director of Sales,5,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,163-91-2790
181,ERP,NOMI,,Matfin,12/26/1971 0:00,Female,American,Married,Speech Pathologist,6,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,550-37-3890
182,ERP,MAURY,,Turvey,1/1/1961 0:00,Male,American,Married,Senior Developer,2,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,860-88-0062
183,ERP,HYACINTHE,,Cope,12/28/1958 0:00,Female,American,Married,Engineer III,3,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,308-57-3474
184,ERP,EDDY,,Burlingham,12/29/1968 0:00,Female,American,Married,Recruiting Manager,5,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,294-31-3869
185,ERP,BIRON,,Burkitt,12/31/1989 0:00,Male,American,Single,Executive Secretary,6,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,792-41-8353
186,ERP,CHANDRA,,Fox,12/29/1957 0:00,Female,American,Married,Editor,2,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,954-82-1025
187,ERP,ROBINIA,,Losebie,12/31/1961 0:00,Female,American,Married,VP Marketing,3,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,975-97-0318
188,ERP,GIRAUD,,Hallsworth,12/26/1993 0:00,Male,American,Single,Librarian,4,Low,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,625-69-9843
189,ERP,SHELLEY,,Sivorn,12/27/1970 0:00,Female,American,Married,Structural Analysis Engineer,5,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,931-82-5083
190,ERP,LISSA,,Lamperd,12/31/1989 0:00,Female,American,Single,Programmer II,1,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,698-20-6517
191,ERP,LANNY,,Chritchlow,12/29/1968 0:00,Female,American,Married,Financial Advisor,2,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,335-35-4739
192,ERP,VAN,,Doncaster,1/1/1989 0:00,Male,American,Married,Recruiting Manager,3,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,892-11-9898
193,ERP,SIGFRIED,,Perryn,1/1/1956 0:00,Male,American,Married,Financial Analyst,4,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,655-40-5035
194,ERP,CANDI,,Muschette,12/26/1971 0:00,Female,American,Married,Automation Specialist IV,5,Low,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,918-78-6633
195,ERP,BECKA,,Sieghard,12/27/1981 0:00,Female,American,Married,Cost Accountant,6,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,942-67-9691
196,ERP,TAILOR,,Ginty,12/27/1992 0:00,Male,American,Single,Senior Sales Associate,2,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,512-18-5281
197,ERP,GAYLENE,,Larose,12/26/1982 0:00,Female,American,Married,Accountant III,3,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,137-99-3493
198,ERP,WEYLIN,,Dawks,12/31/1950 0:00,Male,American,Married,Assistant Manager,4,High,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,496-11-7134
199,ERP,FELIPA,,O'Cahey,12/26/1993 0:00,Female,American,Single,Account Representative II,5,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,004-83-3732
200,ERP,BETTINA,,Kail,12/26/1993 0:00,Female,American,Single,Clinical Specialist,6,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,913-83-4049
201,ERP,FRANNIE,,Nowaczyk,12/26/1993 0:00,Female,American,Single,Product Engineer,2,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,288-71-9448
202,ERP,TUCKIE,,Hortop,1/1/1956 0:00,Male,American,Married,Director of Sales,3,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,150-81-6759
203,ERP,SHANTA,,Carverhill,12/30/1984 0:00,Female,American,Married,VP Accounting,4,Low,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,211-31-4542
204,ERP,WILONE,,Goodlad,1/1/1956 0:00,Female,American,Married,Internal Auditor,5,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,237-10-2940
205,ERP,TOWNY,,Keppie,12/31/1972 0:00,Male,American,Married,Pharmacist,6,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,151-23-1176
206,ERP,APRILETTE,,Coffelt,12/27/1981 0:00,Female,American,Married,Pharmacist,2,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,229-99-4779
207,ERP,DAEL,,Caven,12/29/1974 0:00,Male,American,Married,Editor,3,High,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,740-33-3025
208,ERP,BUCKIE,,Porteous,12/28/1986 0:00,Male,American,Married,Help Desk Operator,5,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,124-82-2627
209,ERP,FREDERICKA,,Parken,1/1/1961 0:00,Female,American,Married,Software Consultant,6,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,166-66-6051
210,ERP,DAVITA,,Fazzioli,12/28/1986 0:00,Female,American,Married,Account Executive,2,High,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,371-43-7966
211,ERP,ERHARD,,Barwick,12/26/1993 0:00,Male,American,Single,Occupational Therapist,3,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,630-55-1608
212,ERP,ELYSE,,Seekings,12/29/1974 0:00,Female,American,Married,Actuary,4,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,686-84-2311
213,ERP,ROSALINDA,,Dionisi,12/29/1963 0:00,Female,American,Married,Structural Analysis Engineer,5,High,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,545-08-7012
214,ERP,HARLI,,Eate,12/27/1987 0:00,Female,American,Married,Research Associate,6,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,305-71-2899
215,ERP,BRANDISE,,Beverage,12/31/1967 0:00,Female,American,Married,Account Executive,2,Low,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,339-71-5998
216,ERP,AUDRIE,,O'Doghesty,12/31/1989 0:00,Female,American,Single,Programmer Analyst III,3,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,084-76-5755
217,ERP,LORAIN,,Greatex,12/30/1984 0:00,Female,American,Married,Human Resources Assistant I,4,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,253-95-6844
218,ERP,ALLEEN,,Bazell,12/26/1993 0:00,Female,American,Single,Developer III,5,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,679-28-0453
219,ERP,STELLA,,Stert,12/30/1979 0:00,Female,American,Married,Software Test Engineer IV,6,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,337-56-7130
220,ERP,BELTRAN,,Daouse,12/26/1976 0:00,Male,American,Married,Research Assistant III,2,Medium,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,675-45-9238
221,ERP,DAVIN,,Butteris,12/28/1980 0:00,Male,American,Married,VP Marketing,3,Low,1/1/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,706-72-0100
222,ERP,GRAIG,,Beeden,12/26/1965 0:00,Male,American,Married,Account Representative IV,4,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,627-25-9308
223,ERP,CASAR,,Ransome,12/29/1991 0:00,Male,American,Single,VP Marketing,5,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,300-24-7610
224,ERP,ABDEL,,Guilfoyle,12/29/1957 0:00,Male,American,Married,Food Chemist,6,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,043-15-3287
225,ERP,SHEEREE,,Vinau,12/27/1964 0:00,Female,American,Married,Pharmacist,2,High,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,218-37-6848
226,ERP,TREFOR,,Bishell,12/26/1993 0:00,Male,American,Single,Office Assistant IV,3,Medium,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,620-74-5090
227,ERP,RUTHE,,Monelle,12/30/1984 0:00,Female,American,Married,Professor,5,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,953-02-2481
228,ERP,KATERINE,,Doers,12/29/1985 0:00,Female,American,Married,Sales Representative,6,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,280-13-8214
229,ERP,OTES,,Brayn,12/26/1971 0:00,Male,American,Married,Chief Design Engineer,2,Medium,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,795-64-3491
230,ERP,BLAINE,,Giraudeau,12/28/1975 0:00,Male,American,Married,Budget/Accounting Analyst III,3,Low,12/28/2014 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,373-48-0970
231,ERP,CHARLEY,,Pashe,12/26/1954 0:00,Male,American,Married,Research Associate,5,High,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,970-20-1376
232,ERP,RUTGER,,Ford,12/26/1993 0:00,Male,American,Single,Database Administrator II,6,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,443-68-6082
233,ERP,ERNA,,Stode,12/28/1975 0:00,Female,American,Married,Tax Accountant,2,Low,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,694-71-4919
234,ERP,BRYAN,,Driuzzi,1/1/1989 0:00,Male,American,Married,Software Consultant,3,High,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,348-68-5907
235,ERP,ALASTAIR,,Lovejoy,12/26/1965 0:00,Male,American,Married,General Manager,4,Medium,12/30/2012 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,858-14-5514
236,ERP,GIFFER,,Hing,12/28/1952 0:00,Male,American,Married,Product Engineer,5,Low,1/1/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,077-29-0444
237,ERP,KARON,,Valerio,12/29/1974 0:00,Female,American,Married,Tax Accountant,2,High,12/29/2013 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,948-64-8390
238,ERP,BENT,,Bonus,1/1/1984 0:00,Male,American,Married,Assistant Media Planner,3,Medium,12/27/2015 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,7/25/2017 0:00,SSN,204-12-8485
